id,file,line,context,original,translation,status,error
2acc9250,controllers/subsystem/persistence/_persistence.dm,347,name,Shock Weapons,,pending,
17496545,controllers/subsystem/persistence/_persistence.dm,362,name,Explosive Heavy Weapons,,pending,
bb3179c5,controllers/subsystem/persistence/_persistence.dm,377,name,Remote Weapons,,pending,
b8c91c26,controllers/subsystem/ping.dm,7,name,Ping,,pending,
2d18c1c9,controllers/subsystem/points.dm,106,to_chat,Your request [O.id] has been approved!,,pending,
c5a95b36,controllers/subsystem/points.dm,116,to_chat,Your request [O.id] has been denied!,,pending,
d4f8d73a,controllers/subsystem/points.dm,6,name,Points,,pending,
99289234,controllers/subsystem/processing/fastprocess.dm,4,name,Fast Processing,,pending,
cd1d50a2,controllers/subsystem/processing/instruments.dm,2,name,Instruments,,pending,
8851a796,controllers/subsystem/processing/obj.dm,2,name,Objects,,pending,
769b792b,controllers/subsystem/processing/obj_tab_items.dm,2,name,Obj Tab Items,,pending,
e13f76f6,controllers/subsystem/processing/processing.dm,4,name,Processing,,pending,
29412222,controllers/subsystem/processing/projectiles.dm,2,name,Projectiles,,pending,
268ab568,controllers/subsystem/processing/resinshaping.dm,2,name,Resin Shaping,,pending,
ef007d53,controllers/subsystem/processing/slowprocess.dm,4,name,Slow Processing,,pending,
5dc921d1,controllers/subsystem/radio.dm,2,name,Radio,,pending,
30df152d,controllers/subsystem/runechat.dm,2,name,Runechat,,pending,
9ca11e87,controllers/subsystem/security_level.dm,9,name,Security Level,,pending,
5279dd19,controllers/subsystem/server_maint.dm,97,to_chat,You have been inactive for more than [DisplayTimeText(afk_period)] and have been disconnected.</span><br><span class='danger'You may reconnect via the button in the file menu or by <b><u><a href='byond://winset?command=.reconnect'>clicking here to reconnect</a></b></u>,,pending,
55372673,controllers/subsystem/server_maint.dm,4,name,Server Tasks,,pending,
239941e7,controllers/subsystem/shuttle.dm,218,to_chat,"The attempted transit dock will be [transit_width] width, and \)
		[transit_height] in height. The travel dir is [travel_dir].",,pending,
c91cd894,controllers/subsystem/shuttle.dm,5,name,Shuttle,,pending,
1c732ac0,controllers/subsystem/silo.dm,2,name,Silo,,pending,
4a329b95,controllers/subsystem/sounds.dm,38,to_chat,Sounds subsystem: No rust_g detected.,,pending,
ccd592e5,controllers/subsystem/sounds.dm,4,name,Sounds,,pending,
4d68b3ef,controllers/subsystem/spatial_gridmap.dm,78,name,Spatial Grid,,pending,
57a722ee,controllers/subsystem/spawning.dm,5,name,Spawning,,pending,
25939c49,controllers/subsystem/speech_controller.dm,5,name,Speech Controller,,pending,
5b320268,controllers/subsystem/statpanel.dm,2,name,Stat Panels,,pending,
caea880d,controllers/subsystem/stickyban.dm,2,name,Sticky Ban,,pending,
626a4590,controllers/subsystem/strings.dm,2,name,Strings,,pending,
3e6a7cda,controllers/subsystem/tgui.dm,14,name,tgui,,pending,
2424e2c6,controllers/subsystem/ticker.dm,134,to_chat,<b>Enjoy the game!</b>,,pending,
d8cb6779,controllers/subsystem/ticker.dm,141,to_chat,Reverting to pre-game lobby.,,pending,
15379dc7,controllers/subsystem/ticker.dm,149,to_chat,<b>Error in pre-setup for [GLOB.master_mode].</b> Reverting to pre-game lobby.,,pending,
03f11d71,controllers/subsystem/ticker.dm,156,to_chat,<b>Error in setup for [GLOB.master_mode].</b> Reverting to pre-game lobby.,,pending,
732a1d05,controllers/subsystem/ticker.dm,312,to_chat,An admin has delayed the round end.,,pending,
ca08f4f2,controllers/subsystem/ticker.dm,315,to_chat,Rebooting World in [DisplayTimeText(delay)]. [reason],,pending,
478805d8,controllers/subsystem/ticker.dm,322,to_chat,Reboot was cancelled by an admin.,,pending,
2c77a91b,controllers/subsystem/ticker.dm,352,to_chat,The alive players limit has been released!<br><a href='byond://?src=[REF(NP)];lobby_choice=late_join;override=1'>[html_encode(,,pending,
56d51183,controllers/subsystem/ticker.dm,367,to_chat,A slot has opened! You have approximately 20 seconds to join. <a href='byond://?src=[REF(next_in_line)];lobby_choice=latejoin;override=1'>\>\>Join Game\<\<</a>,,pending,
c3197102,controllers/subsystem/ticker.dm,374,to_chat,No response received. You have been removed from the line.,,pending,
ed8adf89,controllers/subsystem/ticker.dm,2,name,Ticker,,pending,
4ae80f0a,controllers/subsystem/time_track.dm,2,name,Time Tracking,,pending,
88d08715,controllers/subsystem/timer.dm,20,name,Timer,,pending,
0c266ebd,controllers/subsystem/timer.dm,498,name,"Timer: [id] (\ref[src]), TTR: [timeToRun], wait:[wait] Flags: [jointext(bitfield2list(flags, bitfield_flags), ",,pending,
3c91805e,controllers/subsystem/transport.dm,2,name,Transport,,pending,
07a93004,controllers/subsystem/tts.dm,2,name,Text To Speech,,pending,
20a5a661,controllers/subsystem/tutorials.dm,3,name,Tutorials,,pending,
c35f52c9,controllers/subsystem/vis_overlays.dm,2,name,Vis contents overlays,,pending,
c98c5c38,controllers/subsystem/vote.dm,209,to_chat,<span style='boltnotice'>Notice:Restart vote will not restart the server automatically because there are active admins on.</span>,,pending,
aa32054e,controllers/subsystem/vote.dm,246,to_chat,"Cannot start vote, server is not done initializing.",,pending,
a96573e1,controllers/subsystem/vote.dm,260,to_chat,There is already a vote in progress! please wait for it to finish.,,pending,
8b146fd8,controllers/subsystem/vote.dm,263,to_chat,"A vote was initiated recently, you must wait [DisplayTimeText(next_allowed_time-world.time)] before a new vote can be started!",,pending,
bb794472,controllers/subsystem/vote.dm,284,to_chat,The next ground map has already been selected.,,pending,
a268915e,controllers/subsystem/vote.dm,315,to_chat,The next ship map has already been selected.,,pending,
17431302,controllers/subsystem/vote.dm,355,to_chat,No choices available for that vote,,pending,
0ef3e8f6,controllers/subsystem/vote.dm,2,name,Vote,,pending,
b539e74f,controllers/subsystem/vote.dm,507,name,Vote!,,pending,
57aaaeca,controllers/subsystem/weather.dm,8,name,Weather,,pending,
23712dba,controllers/subsystem/weeds.dm,2,name,Weed,,pending,
fdecbe2b,controllers/subsystem/weeds_decay.dm,2,name,Weed Decay,,pending,
570081c0,datums/actions/ability_actions.dm,109,to_chat,We can't do this while in a solid object!,,pending,
7e5b5b7b,datums/actions/ability_actions.dm,116,to_chat,We can't do this while in a solid object!,,pending,
77044bc7,datums/actions/ability_actions.dm,63,balloon_alert,wait [cooldown_remaining()] seconds!,,pending,
b1df8ada,datums/actions/ability_actions.dm,68,balloon_alert,incapacitated!,,pending,
28157e9e,datums/actions/ability_actions.dm,73,balloon_alert,lying down!,,pending,
4d9f24c2,datums/actions/ability_actions.dm,78,balloon_alert,buckled!,,pending,
336c80a1,datums/actions/ability_actions.dm,83,balloon_alert,staggered!,,pending,
64950894,datums/actions/ability_actions.dm,89,balloon_alert,not right here!,,pending,
05d94b2e,datums/actions/ability_actions.dm,94,balloon_alert,busy!,,pending,
0a5a411f,datums/actions/ability_actions.dm,99,balloon_alert,burrowed!,,pending,
3abd5a34,datums/actions/ability_actions.dm,26,name,[name] ([ability_cost]),,pending,
838851b6,datums/actions/ability_actions.dm,4,desc,This ability can not be found in codex.,,pending,
3d04e274,datums/actions/item_action.dm,23,name,Use [target],,pending,
58816c22,datums/actions/item_action.dm,60,name,Toggle [target],,pending,
ae40551e,datums/actions/item_action.dm,134,name,Take Aim,,pending,
58867f2b,datums/actions/item_toggles.dm,17,name,Use [target],,pending,
958d71ef,datums/actions/observer_action.dm,42,to_chat,Taking over SSD mobs is currently disabled.,,pending,
7ad1a3ae,datums/actions/observer_action.dm,46,to_chat,You died too recently to be able to take a new mob.,,pending,
956392c4,datums/actions/observer_action.dm,56,to_chat,There aren't any SSD mobs.,,pending,
e7ec1aff,datums/actions/observer_action.dm,64,to_chat,You cannot join if the mob is dead.,,pending,
621cc022,datums/actions/observer_action.dm,70,to_chat,That mob is currently possessing a different mob.,,pending,
d4143487,datums/actions/observer_action.dm,74,to_chat,That mob has been occupied.,,pending,
8d150c4f,datums/actions/observer_action.dm,78,to_chat,That player hasn't been away long enough. Please wait [round(timeleft(new_mob.afk_timer_id) * 0.1)] second\s longer.,,pending,
4a2ec7cd,datums/actions/observer_action.dm,82,to_chat,You are jobbaned from the [new_mob?.job.title] role.,,pending,
8530e91d,datums/actions/observer_action.dm,92,to_chat,"Someone has already joined the round with this character name. Go to 'Game Preferences' under the Preferences tab, and change your character/name.",,pending,
5f89ade7,datums/actions/observer_action.dm,117,to_chat,The round isn't ready yet!,,pending,
8f107d56,datums/actions/observer_action.dm,11,name,Show Crew manifest,,pending,
ff6b092a,datums/actions/observer_action.dm,24,name,Show Hive status,,pending,
27537cf8,datums/actions/observer_action.dm,35,name,Take SSD mob,,pending,
48702b6e,datums/actions/observer_action.dm,111,name,Respawn,,pending,
ee23ee98,datums/actions/order_action.dm,51,to_chat,You ordered marines to [verb_name] [get_area(target.loc)]!,,pending,
002aceed,datums/actions/order_action.dm,101,to_chat,Command is urging you to [verb_name] [get_area(get_turf(target))]!,,pending,
bebbc523,datums/actions/order_action.dm,104,name,Send Attack Order,,pending,
47357fcc,datums/actions/order_action.dm,129,name,Send Defend Order,,pending,
50e45e10,datums/actions/order_action.dm,153,name,Send Retreat Order,,pending,
3c5540ba,datums/actions/order_action.dm,179,name,Send Rally Order,,pending,
baca4f90,datums/actions/order_designation/base.dm,12,name,Interact Designator,,pending,
76579b45,datums/actions/order_designation/base.dm,114,name,Construction Designator,,pending,
7b99f2a5,datums/actions/order_designation/base.dm,120,name,Interact Designator,,pending,
845f5b4f,datums/actions/order_designation/base.dm,13,desc,Order your underlings around.,,pending,
5ea1860f,datums/actions/order_designation/base.dm,115,desc,Place a designator for construction.,,pending,
7d9eb183,datums/actions/order_designation/base.dm,121,desc,Order your underlings around.,,pending,
9d844bf5,datums/actions/order_designation/build_mode.dm,32,balloon_alert,invalid spot!,,pending,
0d596d1b,datums/actions/order_designation/build_mode.dm,48,balloon_alert,[construct_type::name],,pending,
11e90986,datums/actions/order_designation/build_mode.dm,157,name,holo [construct_type::name],,pending,
7498c75c,datums/actions/order_designation/build_mode.dm,159,desc,A holographic representation of a [construct_type::name]. Apply [recipe.req_amount] [material_type::name] to build it.,,pending,
0fb6f7fb,datums/actions/orders.dm,126,to_chat,You are not competent enough in leadership to issue an order.,,pending,
e46baa86,datums/actions/orders.dm,130,to_chat,You cannot give an order in your current state.,,pending,
3dada381,datums/actions/orders.dm,134,to_chat,You cannot give an order while muted.,,pending,
560975db,datums/actions/orders.dm,138,to_chat,You have recently given an order. Calm down.,,pending,
7538cb7a,datums/actions/orders.dm,144,to_chat,"<br>Orders give a buff to nearby marines for a short period of time, followed by a cooldown, as follows:<br><B>Move</B> - Increased mobility and chance to dodge projectiles.<br><B>Hold</B> - Increased resistance to pain and combat wounds.<br><B>Focus</B> - Increased gun accuracy and effective range.<br>",,pending,
64819e8f,datums/actions/orders.dm,150,to_chat,You have recently given an order. Calm down.,,pending,
b85dde99,datums/actions/orders.dm,2,name,Issue Order,,pending,
b52f8dd7,datums/actions/orders.dm,60,name,Issue Move Order,,pending,
3f94569c,datums/actions/orders.dm,71,name,Issue Hold Order,,pending,
434ec5a9,datums/actions/orders.dm,88,name,Issue Focus Order,,pending,
f39eaaf7,datums/actions/orders.dm,98,name,Show/Hide Order Options,,pending,
4250aa3c,datums/actions/species_actions/prototype_supersoldier_action.dm,130,to_chat,Cannot have more than [MAX_ACTIVE_STIMS] stims.,,pending,
a3ebd6bb,datums/actions/species_actions/prototype_supersoldier_action.dm,134,to_chat,Cannot duplicate this stim,,pending,
ec4750e5,datums/actions/species_actions/prototype_supersoldier_action.dm,145,to_chat,That sequence already exists!,,pending,
1a3feec4,datums/actions/species_actions/prototype_supersoldier_action.dm,186,balloon_alert,stims finished,,pending,
75ea734d,datums/actions/species_actions/prototype_supersoldier_action.dm,216,balloon_alert,cannot duplicate stim!,,pending,
04c3707f,datums/actions/species_actions/prototype_supersoldier_action.dm,220,balloon_alert,too many stims!,,pending,
726a6d60,datums/actions/species_actions/prototype_supersoldier_action.dm,390,balloon_alert,skill already too high!,,pending,
30b164b9,datums/actions/species_actions/prototype_supersoldier_action.dm,4,name,stimulant implant,,pending,
1b21967e,datums/actions/species_actions/prototype_supersoldier_action.dm,7,name,Inject Stimulants,,pending,
4e58dfdd,datums/actions/species_actions/prototype_supersoldier_action.dm,256,name,Immediate defibbrillation,,pending,
20aa042d,datums/actions/species_actions/prototype_supersoldier_action.dm,264,name,Heartstopper,,pending,
9b29d61f,datums/actions/species_actions/prototype_supersoldier_action.dm,272,name,Ear Resistance,,pending,
9e0ee383,datums/actions/species_actions/prototype_supersoldier_action.dm,280,name,Flash Resistance,,pending,
c9fc8e51,datums/actions/species_actions/prototype_supersoldier_action.dm,288,name,Silent footsteps,,pending,
a27d69d3,datums/actions/species_actions/prototype_supersoldier_action.dm,296,name,Quick Getup,,pending,
8c18b07d,datums/actions/species_actions/prototype_supersoldier_action.dm,304,name,Vehicle Crash Immunity,,pending,
de41a5a1,datums/actions/species_actions/prototype_supersoldier_action.dm,312,name,Portal Vulnerability,,pending,
003f575d,datums/actions/species_actions/prototype_supersoldier_action.dm,327,name,Speed Increase,,pending,
61408015,datums/actions/species_actions/prototype_supersoldier_action.dm,343,name,Stamina Efficiency,,pending,
34491a43,datums/actions/species_actions/prototype_supersoldier_action.dm,364,name,Stamina Recovery,,pending,
2a6ad86f,datums/actions/species_actions/prototype_supersoldier_action.dm,405,name,Melee Skill,,pending,
e2ce9621,datums/actions/species_actions/prototype_supersoldier_action.dm,414,name,Powerloader Skill,,pending,
8c659e13,datums/actions/species_actions/prototype_supersoldier_action.dm,438,name,Longer Throw,,pending,
ad0baa12,datums/actions/species_actions/prototype_supersoldier_action.dm,257,desc,Auto-sets health to 1 below defib threshold upon defibrillation. Two consecutive uses will deal enough damage to destroy the user's heart.,,pending,
854ea76d,datums/actions/species_actions/prototype_supersoldier_action.dm,265,desc,"When a users health reaches critical, instantly stops the users heart with an electric shock that causes enough oxygen damage to kill them.",,pending,
5fb689ad,datums/actions/species_actions/prototype_supersoldier_action.dm,273,desc,"Reinforces your ears, making you immune to ear damage while it is active.",,pending,
2c6b7fd2,datums/actions/species_actions/prototype_supersoldier_action.dm,281,desc,"Reinforces your eyes, making you immune to bright flashes while it is active. Does not make you immune to eye damage!",,pending,
83ff3862,datums/actions/species_actions/prototype_supersoldier_action.dm,289,desc,"Remolds your feet temporarily, making your footsteps completely silent.",,pending,
41a9eb11,datums/actions/species_actions/prototype_supersoldier_action.dm,297,desc,"Increases lower muscular responsivity, allowing you to get up quickly after lying down.",,pending,
d598576e,datums/actions/species_actions/prototype_supersoldier_action.dm,305,desc,"Enhances your body's weight, making you immune to being moved and damaged by vehicle collisions.",,pending,
bd7efe1e,datums/actions/species_actions/prototype_supersoldier_action.dm,313,desc,"Inverts your dimensional alignment through a mix of targetted isotopes, making you immune to portals if you weren't already, and makes you able to go through them if you were.",,pending,
6c46c61b,datums/actions/species_actions/prototype_supersoldier_action.dm,328,desc,"Increases your speed of movement, making you walk and move passively faster.",,pending,
723ec463,datums/actions/species_actions/prototype_supersoldier_action.dm,344,desc,"Increases your ease of movement, making you use up stamina slower.",,pending,
de70a157,datums/actions/species_actions/prototype_supersoldier_action.dm,365,desc,"Increases your resistance to tiredness, making you use stamina more slowly.",,pending,
31d68f90,datums/actions/species_actions/prototype_supersoldier_action.dm,406,desc,"Enhances your strikes with magic, increasing your skill in melee.",,pending,
ea4d60af,datums/actions/species_actions/prototype_supersoldier_action.dm,415,desc,Increase your skill at using power loaders.,,pending,
35e44ec6,datums/actions/species_actions/prototype_supersoldier_action.dm,439,desc,"Increases your throwing strength, making you throw things further.",,pending,
344fa766,datums/actions/species_actions/sectoid_action.dm,428,to_chat,The airlock is already in motion.,,pending,
7d30f38b,datums/actions/species_actions/sectoid_action.dm,431,to_chat,The airlock is welded shut.,,pending,
8a56a167,datums/actions/species_actions/sectoid_action.dm,434,to_chat,The airlock's bolts prevent it from being forced.,,pending,
3472e7d0,datums/actions/species_actions/sectoid_action.dm,437,to_chat,The airlock's motors resist your efforts to force it.,,pending,
